Zipcode,Population
15930,200.0
15938,2369.0
15949,536.0
15857,12905.0
15863,274.0
08251,9524.0
08008,6693.0
08022,8957.0
08005,23166.0
08511,928.0
16055,8593.0
16056,4465.0
16115,3077.0
16120,1970.0
16130,1962.0
16148,16550.0
16214,9644.0
16222,2551.0
16260,284.0
16314,5411.0
16341,1905.0
16353,2588.0
16407,10929.0
16410,1709.0
16420,689.0
16421,2605.0
16433,5288.0
16434,3093.0
16613,1433.0
16620,299.0
16650,2031.0
16677,281.0
16694,193.0
16726,604.0
16001,39534.0
16022,359.0
16027,248.0
16052,2501.0
16054,382.0
16671,555.0
16651,5933.0
16662,5893.0
16664,1956.0
16673,5258.0
16689,401.0
16693,4441.0
16695,1037.0
16701,17704.0
16740,1086.0
16046,15628.0
16051,2985.0
16057,14447.0
16059,7902.0
16063,6613.0
16020,1172.0
16036,206.0
16844,2815.0
16859,527.0
16865,2055.0
16327,3186.0
16342,2342.0
16343,456.0
16354,10957.0
16361,53.0
06401,18934.0
06777,1454.0
06786,9440.0
06796,1039.0
06804,17080.0
10527,836.0
10533,7590.0
10538,16718.0
10547,7461.0
10548,3398.0
10567,20652.0
10570,12966.0
10606,18312.0
10801,42154.0
10803,12560.0
10804,14634.0
10805,18503.0
10916,4265.0
10927,12120.0
10940,49194.0
10977,63319.0
10980,13997.0
10998,2824.0
10004,3044.0
10025,94717.0
10030,30358.0
10037,20112.0
10552,19620.0
10577,6508.0
10589,9229.0
10595,8237.0
10601,11519.0
10603,17429.0
10901,23959.0
10917,2134.0
10918,12264.0
10969,1403.0
10974,3208.0
10983,5674.0
10271,0.0
10312,60951.0
10452,75288.0
10462,78725.0
10473,61818.0
10501,1226.0
10506,5963.0
10005,8710.0
10010,32854.0
10016,50444.0
10017,16533.0
10026,38540.0
10033,59353.0
10069,5231.0
10111,0.0
10115,0.0
10128,63006.0
10153,0.0
10169,0.0
10310,24250.0
14621,34095.0
14623,25923.0
14624,35694.0
14626,30500.0
14721,119.0
14723,1113.0
07057,11618.0
07936,11232.0
07882,14731.0
07885,10262.0
07933,3309.0
07727,8151.0
07642,10454.0
07644,24654.0
07645,8285.0
07648,5828.0
07724,21611.0
07726,44122.0
07732,4920.0
07748,27075.0
07826,5933.0
07750,3239.0
07762,8107.0
07847,1574.0
07849,9242.0
07852,4227.0
07856,4292.0
07008,23966.0
07002,65772.0
07012,11507.0
07014,5439.0
07017,35945.0
07031,15788.0
07064,3896.0
07065,28897.0
07090,30470.0
07094,18737.0
07104,50096.0
07302,41026.0
07307,45018.0
07403,7881.0
07423,4139.0
07430,26434.0
07504,11649.0
07006,25419.0
07011,41329.0
07020,11998.0
07032,41993.0
07035,10787.0
07036,43111.0
07042,25698.0
07052,47037.0
07067,18130.0
07078,12766.0
07087,69065.0
07093,64035.0
07201,26446.0
07305,63568.0
07419,8750.0
04772,767.0
04774,553.0
04785,2306.0
04787,648.0
04851,53.0
04854,1622.0
04862,3810.0
04863,1155.0
04694,2246.0
04756,3287.0
04768,373.0
04780,793.0
04781,568.0
04786,1958.0
04852,40.0
04861,2781.0
04917,2826.0
04921,1529.0
04950,4746.0
04971,2077.0
04859,661.0
04969,1288.0
04979,962.0
04983,1795.0
04986,1616.0
04987,1011.0
04024,612.0
04032,8242.0
04040,3166.0
04294,4031.0
04005,23127.0
04009,5300.0
04020,1312.0
04039,7630.0
04049,3717.0
04066,618.0
04076,2675.0
04079,3909.0
04084,8099.0
04088,1301.0
04096,8502.0
04097,3723.0
04101,17031.0
04216,380.0
02324,27381.0
02038,32873.0
02045,10437.0
02054,8110.0
02067,18066.0
02108,4049.0
02120,15322.0
02135,40513.0
02301,60659.0
02330,11557.0
02370,17725.0
02421,18611.0
02461,7267.0
02467,22048.0
02115,28976.0
05038,1271.0
05051,1620.0
05069,534.0
05142,723.0
05250,3665.0
05251,1306.0
72479,1468.0
72520,369.0
72523,1182.0
72524,306.0
72526,246.0
72532,1438.0
72550,669.0
72562,2310.0
72585,494.0
72611,1621.0
72640,185.0
72651,1313.0
72655,460.0
72686,48.0
72712,49310.0
72717,970.0
72730,7749.0
72047,871.0
72021,3947.0
72025,751.0
72036,745.0
72044,771.0
72512,2648.0
72539,180.0
72543,12058.0
72544,571.0
72567,302.0
72568,1332.0
72619,2301.0
72645,2093.0
72648,805.0
72666,150.0
72682,592.0
72685,1352.0
72719,10646.0
72732,4205.0
72739,508.0
72742,477.0
72751,6872.0
72764,55486.0
72833,4593.0
72840,2120.0
72842,1099.0
72048,47.0
72061,107.0
72068,431.0
72076,39118.0
72082,1891.0
72104,23597.0
72106,5239.0
72112,11286.0
72011,4021.0
72023,36854.0
03774,1953.0
03820,30762.0
03826,2251.0
03832,322.0
03269,2982.0
03276,8286.0
03303,16189.0
03441,471.0
03461,5907.0
03470,4914.0
03446,6039.0
03450,951.0
03465,2188.0
03581,3112.0
03598,3026.0
03741,4137.0
03748,4636.0
03813,3171.0
03817,535.0
03824,15934.0
03837,1646.0
03838,1123.0
03842,15156.0
03846,1082.0
03858,4787.0
03882,1352.0
03884,3936.0
03885,7214.0
03873,6061.0
03904,7957.0
03905,1657.0
03907,1205.0
03909,9834.0
03561,5922.0
03583,978.0
03607,438.0
03609,811.0
03780,486.0
03814,2343.0
72928,599.0
72354,2487.0
72412,711.0
72019,24153.0
72034,49957.0
72035,1544.0
72037,14.0
72059,0.0
72119,0.0
72149,0.0
72325,24.0
72546,203.0
72636,11.0
72670,128.0
72537,595.0
97476,202.0
97493,296.0
97603,29435.0
97604,147.0
01525,128.0
01561,249.0
01901,1637.0
01937,139.0
01089,28575.0
01259,556.0
01507,13292.0
01581,18706.0
01960,51948.0
01969,6145.0
01983,6434.0
01039,1194.0
01040,40280.0
01010,3718.0
01036,5190.0
01220,8266.0
01824,25803.0
01450,11182.0
01612,4889.0
01905,26209.0
01521,2374.0
01537,2671.0
01542,2366.0
01550,16824.0
01610,23919.0
01718,526.0
01757,28600.0
01776,18594.0
01803,25698.0
01810,34963.0
01832,23305.0
01860,6695.0
01862,11134.0
01890,22491.0
01081,1823.0
01118,14293.0
01469,7430.0
01566,6442.0
01022,2528.0
01748,16257.0
04411,1587.0
04239,4720.0
04490,248.0
04747,1406.0
04027,6118.0
04087,2169.0
04769,9298.0
04253,2109.0
04219,1601.0
04236,4353.0
04238,1641.0
04255,676.0
04270,6795.0
04285,421.0
04330,25666.0
04401,44754.0
04417,267.0
04438,1049.0
04471,635.0
01826,30855.0
01907,14418.0
01949,9514.0
01951,4076.0
01840,5524.0
01841,47836.0
01851,30026.0
01867,24935.0
01938,13682.0
01982,8136.0
01720,22638.0
01742,19448.0
01747,5942.0
01756,5963.0
01834,6681.0
01062,10867.0
01068,1825.0
01071,1271.0
01072,1542.0
01073,6081.0
01075,17770.0
01096,2564.0
01223,2247.0
01264,161.0
01342,1768.0
01240,4592.0
01242,429.0
01256,764.0
01267,7846.0
01801,39775.0
01344,1582.0
01349,1106.0
01355,915.0
01360,3006.0
01420,40441.0
01431,3196.0
01451,4629.0
01467,560.0
01473,7480.0
01506,3386.0
04343,42.0
04359,566.0
04415,278.0
04454,12.0
04469,2640.0
04481,493.0
04485,198.0
04489,349.0
04491,141.0
04492,167.0
04570,0.0
04571,511.0
04575,42.0
04637,141.0
04644,0.0
04686,93.0
04734,793.0
04741,0.0
04761,488.0
28581,244.0
28602,29521.0
28616,448.0
28626,2725.0
28642,5884.0
28655,54642.0
28681,26829.0
28685,1757.0
28692,3921.0
28697,13151.0
28701,3441.0
28719,8256.0
28726,2181.0
28731,8728.0
28774,1035.0
28801,14250.0
28803,31793.0
28511,698.0
28513,10420.0
28525,3164.0
28531,1488.0
28546,45220.0
28554,295.0
28605,3556.0
28611,1499.0
28612,12373.0
28619,1364.0
28624,1553.0
28625,38524.0
28638,11128.0
28643,3576.0
28659,20038.0
28665,2496.0
28669,2721.0
28677,34333.0
28679,1940.0
28702,648.0
28704,20036.0
28174,9360.0
28019,0.0
28033,3271.0
28043,20952.0
28086,25579.0
28092,37727.0
28135,6260.0
28138,9386.0
28152,25060.0
28159,3007.0
28520,416.0
28539,15910.0
28551,14521.0
28555,4583.0
28572,7178.0
28615,2001.0
28623,1464.0
28634,5327.0
28657,9287.0
28671,527.0
28713,8678.0
19374,886.0
19437,623.0
19444,10861.0
19446,56019.0
19453,1217.0
19465,17126.0
19519,0.0
19610,15762.0
19702,53870.0
19703,15196.0
19609,9535.0
19454,29083.0
19462,15166.0
19464,46595.0
19711,51185.0
19720,61615.0
19002,34063.0
19510,8271.0
19506,7204.0
19507,3495.0
19522,14128.0
19526,11197.0
19551,5021.0
19554,355.0
19604,26083.0
19701,40611.0
19710,15.0
19713,30952.0
22448,554.0
22476,697.0
22529,155.0
22542,2268.0
22620,2630.0
22625,3912.0
22637,2014.0
22650,735.0
22655,20115.0
22548,412.0
22514,2653.0
22534,3559.0
22535,568.0
22640,622.0
22642,4390.0
22652,1319.0
22660,2371.0
22728,3074.0
22733,1977.0
22737,2897.0
22811,550.0
22824,6387.0
22831,1039.0
22840,4562.0
22842,5567.0
22845,10.0
22853,4444.0
22902,23495.0
22911,17993.0
22923,4932.0
22947,3905.0
86338,526.0
86432,3439.0
86024,517.0
86035,1860.0
86040,10920.0
86322,11723.0
86343,81.0
86547,1300.0
86556,1909.0
86047,15682.0
86003,4.0
86011,7811.0
86028,0.0
86029,241.0
86038,12.0
86313,232.0
86315,7613.0
86329,824.0
86409,27047.0
86411,223.0
86443,0.0
86445,244.0
86020,2157.0
86015,439.0
86331,494.0
85256,4638.0
85282,51847.0
85746,42956.0
85750,24068.0
85920,288.0
86337,1130.0
85923,474.0
85924,2374.0
85927,129.0
85934,488.0
85714,14744.0
85911,2216.0
85928,1360.0
85930,1226.0
85937,7592.0
85940,1173.0
85941,11025.0
85338,46098.0
85339,43651.0
85348,2790.0
85357,517.0
85360,250.0
85362,585.0
85374,46045.0
85379,45742.0
85382,39689.0
85539,5132.0
85543,3829.0
85546,20422.0
85553,1564.0
85602,9052.0
85007,14461.0
85013,21371.0
85027,35225.0
80939,0.0
80951,4013.0
80443,3755.0
80515,1078.0
80290,0.0
80428,728.0
80824,218.0
80118,6354.0
80007,8691.0
80013,72168.0
80102,5275.0
80644,3509.0
80726,736.0
80421,8698.0
80423,204.0
80011,49110.0
80027,32989.0
80017,35251.0
80121,19343.0
80137,1556.0
80206,23515.0
82081,67.0
82224,22.0
82331,2526.0
82421,354.0
82223,1369.0
82053,1572.0
82082,1390.0
82243,116.0
92584,49317.0
82321,678.0
82325,938.0
82401,7757.0
82422,77.0
82001,36962.0
82052,10.0
82084,0.0
82212,378.0
82213,559.0
82336,399.0
82411,534.0
82412,605.0
82523,870.0
82601,28340.0
82639,762.0
82701,5425.0
82721,2925.0
82801,25070.0
82933,469.0
82935,13155.0
82936,0.0
82834,7519.0
82845,28.0
82901,29408.0
82941,4854.0
82440,154.0
82423,159.0
82434,135.0
82435,11949.0
84754,3954.0
84757,1077.0
62288,3074.0
62293,4736.0
62312,2472.0
62319,219.0
62691,2050.0
62803,969.0
62814,2036.0
62824,1620.0
62825,156.0
62839,6505.0
62848,692.0
62854,1699.0
62860,616.0
62871,688.0
62882,2298.0
62549,6293.0
62536,854.0
62543,465.0
62545,1066.0
62553,556.0
62555,516.0
62557,7086.0
62565,7603.0
62601,382.0
62438,340.0
62360,1932.0
62410,1199.0
61375,1181.0
61431,397.0
61337,430.0
61488,1063.0
61443,13876.0
61465,1234.0
61476,529.0
61483,2102.0
61516,730.0
61523,11408.0
61524,293.0
61534,1736.0
61559,3099.0
61603,16594.0
61013,476.0
61822,25105.0
61831,142.0
61870,1234.0
61840,901.0
63073,1012.0
63079,0.0
63155,0.0
63368,45967.0
63467,16.0
63666,200.0
63744,108.0
63745,22.0
63746,42.0
63902,0.0
63962,0.0
79414,18606.0
62809,115.0
62829,26.0
62844,2242.0
62846,2685.0
62862,324.0
62870,1977.0
62872,1067.0
62886,413.0
62919,1162.0
62922,2505.0
62927,289.0
62449,3203.0
62380,418.0
62420,4701.0
62421,807.0
62451,1995.0
62452,494.0
62479,871.0
62519,70.0
62533,833.0
62534,1167.0
62551,626.0
62625,752.0
62635,598.0
62807,769.0
62810,1011.0
62831,510.0
62832,8998.0
62835,969.0
62836,769.0
79363,5511.0
79376,51.0
62842,779.0
62858,3111.0
62869,2776.0
62876,160.0
62877,492.0
62892,429.0
62893,1053.0
62895,2095.0
62912,1127.0
62921,302.0
62923,433.0
62940,323.0
62946,12955.0
62950,204.0
62966,15061.0
62969,456.0
62642,1524.0
62661,1382.0
62666,595.0
62668,1318.0
62671,434.0
62672,246.0
62693,1563.0
62701,1108.0
62093,474.0
62206,15405.0
74851,10214.0
74855,4898.0
77857,709.0
77861,2591.0
77868,16537.0
77876,212.0
77880,1525.0
77905,14166.0
77960,28.0
77963,5827.0
77978,777.0
77657,21449.0
77708,12184.0
77833,29566.0
77845,57501.0
77871,2729.0
77878,486.0
77995,9195.0
77004,36879.0
77008,32588.0
77006,21849.0
77009,38019.0
77014,34060.0
77031,18182.0
77034,39420.0
77055,44890.0
77072,61376.0
77035,36973.0
74848,8295.0
77041,36129.0
77050,4780.0
77063,37370.0
77071,27460.0
77074,37950.0
74570,1008.0
74472,736.0
74435,2989.0
74436,5149.0
74459,93.0
74521,165.0
74522,260.0
74528,225.0
74531,992.0
74533,741.0
74536,1632.0
74546,702.0
74571,3579.0
74604,12442.0
74652,865.0
74731,1229.0
74754,274.0
74766,1385.0
74830,256.0
74832,839.0
74836,204.0
74842,130.0
74852,1401.0
74864,5566.0
74865,1828.0
73559,687.0
73564,417.0
74860,1726.0
74868,13713.0
74869,824.0
74878,1520.0
74943,108.0
74954,4750.0
74956,1969.0
74133,45377.0
74135,20943.0
74332,1555.0
74333,1160.0
74338,5480.0
74354,18217.0
74367,407.0
74423,874.0
74425,1336.0
74875,1310.0
74902,4067.0
74939,1251.0
74951,1276.0
74957,1129.0
74430,471.0
74434,9126.0
74437,10450.0
74442,801.0
74556,393.0
74560,583.0
73531,398.0
74561,2066.0
74601,19481.0
74631,7535.0
74632,600.0
74644,506.0
74646,256.0
74647,3659.0
74651,756.0
74653,3823.0
74630,799.0
74643,380.0
74445,3216.0
74451,4240.0
74471,1707.0
74538,4152.0
74540,183.0
74572,723.0
74578,6217.0
74636,283.0
74722,280.0
74736,1161.0
74760,372.0
74761,77.0
74833,809.0
74834,7496.0
74844,375.0
74849,3206.0
74850,292.0
74427,1005.0
62916,1002.0
62920,3477.0
62930,6236.0
62933,1329.0
75839,4930.0
75848,120.0
75849,86.0
75858,15.0
75904,33573.0
75932,1828.0
75937,937.0
75956,7819.0
75973,2403.0
75211,77608.0
75449,1327.0
75480,1938.0
75459,4880.0
75468,881.0
75475,189.0
75487,1587.0
75490,2267.0
75503,25255.0
75555,1400.0
75568,2476.0
75975,3859.0
75901,31725.0
75928,831.0
75948,6096.0
75954,3503.0
75960,963.0
75001,14421.0
75013,37548.0
75022,24035.0
75034,90512.0
75040,61947.0
75050,41660.0
75052,92546.0
75061,54122.0
75063,37317.0
75078,17214.0
75081,37383.0
75119,26956.0
75124,4241.0
75146,18734.0
75172,4034.0
75181,27771.0
75206,38559.0
75007,54312.0
75009,10220.0
75020,22256.0
75067,66493.0
75080,48315.0
75090,24002.0
75104,47875.0
75110,28631.0
75140,6718.0
75153,461.0
75159,19001.0
75161,6743.0
15853,6318.0
15764,174.0
15779,667.0
15781,87.0
15851,6693.0
15868,1365.0
15901,3507.0
15904,15834.0
15909,5245.0
15934,335.0
15946,6757.0
15948,781.0
15952,1483.0
15963,10715.0
15232,11691.0
15241,20523.0
15311,1479.0
15314,3843.0
15062,7530.0
15065,11674.0
15102,29818.0
15106,19299.0
15129,10595.0
15140,3259.0
15203,10015.0
15323,4547.0
15342,5070.0
15641,451.0
15665,1784.0
15848,1317.0
15681,4797.0
15722,2334.0
15728,3580.0
15731,494.0
15734,296.0
15741,44.0
15744,189.0
15752,20.0
15824,5119.0
15846,3673.0
15906,11549.0
15937,881.0
15940,4264.0
15957,612.0
15634,584.0
15656,10044.0
15663,365.0
15666,16135.0
15670,3599.0
15923,1594.0
15926,2472.0
15935,2517.0
15961,800.0
15762,993.0
15760,97.0
15767,14655.0
15773,493.0
15655,354.0
15658,8484.0
16412,10607.0
16424,4561.0
16428,12604.0
16503,16571.0
16858,3990.0
16863,679.0
16926,910.0
16915,6123.0
16923,1544.0
16925,3483.0
16928,1383.0
16932,778.0
16935,1399.0
16941,106.0
16947,5162.0
16630,4422.0
16666,2961.0
17062,4137.0
17073,5490.0
17074,7142.0
17078,21272.0
17093,1379.0
17211,325.0
17011,35305.0
17017,1574.0
17032,8342.0
17036,22750.0
17040,2265.0
17043,5708.0
16365,18099.0
17046,31533.0
17051,4690.0
17053,5022.0
17055,36201.0
17855,1042.0
17821,18499.0
17836,229.0
17840,374.0
17859,2807.0
17872,9330.0
17885,171.0
17934,477.0
17941,793.0
17961,6539.0
17967,2505.0
17974,260.0
17976,6803.0
17981,2707.0
17052,1553.0
17063,3385.0
17069,101.0
17343,0.0
17347,6393.0
17365,2346.0
17505,2204.0
17512,18026.0
17518,1434.0
17520,4642.0
17522,33628.0
10549,16557.0
10553,10606.0
10560,4930.0
10580,17270.0
12503,645.0
12463,1398.0
12484,2703.0
12498,4836.0
12523,1519.0
12525,2872.0
12526,3690.0
12533,25774.0
12545,4740.0
12565,1379.0
12569,10100.0
12572,8925.0
12592,1150.0
12729,2253.0
12737,2074.0
12738,406.0
12740,1673.0
12754,6560.0
12758,4320.0
12815,1084.0
12822,6382.0
12827,3754.0
12841,106.0
12842,933.0
12845,4725.0
10576,4878.0
12852,474.0
12858,66.0
12860,578.0
12863,554.0
12865,3769.0
12169,219.0
12176,294.0
12185,2404.0
12202,9076.0
12008,570.0
12028,924.0
12035,793.0
12061,9969.0
12092,721.0
12110,22471.0
12147,591.0
12160,946.0
12180,53168.0
12184,6800.0
12196,3522.0
12198,8307.0
12208,21898.0
12210,9005.0
12412,520.0
12423,1109.0
12427,593.0
12434,550.0
12442,667.0
12448,465.0
07481,17119.0
07506,18950.0
07647,5389.0
07649,8160.0
07675,27082.0
11754,18357.0
11795,25301.0
11957,717.0
11201,60061.0
11231,36302.0
11417,31742.0
11109,4964.0
11351,0.0
11359,0.0
11424,0.0
11425,0.0
11451,0.0
11549,2920.0
11556,14.0
11739,1119.0
11749,3349.0
11794,2983.0
11931,34.0
11973,41.0
11955,3294.0
11958,531.0
11970,111.0
07436,13041.0
11972,1355.0
11976,2344.0
11010,24539.0
11020,6285.0
11203,75920.0
11208,95715.0
11210,68435.0
11212,86469.0
11221,84034.0
11239,12468.0
11361,29322.0
11364,35068.0
11413,42699.0
11429,26739.0
11434,66279.0
11436,20136.0
11953,13305.0
11961,12850.0
11978,3122.0
11572,29295.0
11520,43697.0
11550,57679.0
11561,37544.0
11692,19403.0
11096,7701.0
11102,33750.0
11104,26102.0
11207,93251.0
11213,65434.0
11216,55816.0
11225,60323.0
02030,5864.0
02081,19481.0
02109,4015.0
02149,44496.0
02151,53172.0
02170,19574.0
02176,27787.0
02322,4476.0
02338,7753.0
02356,12498.0
02367,2913.0
02379,7044.0
02452,15295.0
02535,1812.0
02542,756.0
02601,14503.0
02632,10293.0
02474,27916.0
02482,10959.0
02539,4247.0
02558,1243.0
02645,9457.0
02648,6456.0
02652,781.0
02667,3048.0
02672,257.0
02777,16236.0
02815,183.0
02831,3436.0
02859,7196.0
02860,46221.0
02916,8683.0
02865,16742.0
02871,17112.0
02911,15832.0
02559,4243.0
02446,29589.0
02460,10125.0
02462,1419.0
02568,4072.0
02571,10628.0
02642,4898.0
02671,913.0
02721,25722.0
02726,15959.0
02747,23382.0
02764,3708.0
02771,14653.0
02809,22376.0
02830,5875.0
02839,1882.0
02875,467.0
02021,22562.0
02056,11442.0
02118,27664.0
02121,28029.0
02126,29531.0
02127,36311.0
02129,18314.0
72030,631.0
72031,7312.0
72040,2852.0
72103,12816.0
72107,247.0
72001,486.0
96145,2399.0
96707,45588.0
96741,6350.0
96743,13357.0
96760,2562.0
96768,17787.0
96770,849.0
96771,7820.0
96772,2471.0
96777,1444.0
96793,31770.0
96021,16322.0
96074,196.0
96750,3503.0
96819,54989.0
96863,46.0
96121,302.0
96766,18024.0
96112,332.0
96719,1900.0
96791,7609.0
96744,53761.0
96817,57413.0
96049,28.0
96111,30.0
96129,132.0
96135,172.0
96155,0.0
96726,878.0
96765,560.0
96850,0.0
96853,578.0
96857,2879.0
96859,124.0
96860,1915.0
99695,0.0
99703,7926.0
99704,37.0
99723,4377.0
99726,47.0
97633,1224.0
97711,81.0
97233,41697.0
97236,39237.0
97305,41790.0
97329,202.0
97341,2353.0
97343,219.0
97347,2034.0
97348,1697.0
97364,811.0
97390,817.0
97396,2971.0
97406,26.0
97408,12112.0
97909,90.0
97920,165.0
97008,29036.0
97020,955.0
97026,4419.0
97027,12456.0
97045,54297.0
97050,229.0
97062,28458.0
97068,29481.0
97070,23389.0
97071,28604.0
97102,182.0
97108,360.0
97117,504.0
97121,1644.0
97124,52026.0
97128,37986.0
97135,835.0
97136,1632.0
97213,31889.0
97217,32371.0
97220,29810.0
97221,12615.0
97006,69158.0
98006,37819.0
98007,27050.0
98011,31674.0
98019,11272.0
98024,6220.0
98031,36990.0
98034,42665.0
98045,14484.0
98051,3320.0
98072,23006.0
98104,13989.0
98107,24179.0
98168,32605.0
98177,19925.0
98223,41489.0
98235,57.0
98245,3854.0
98250,7683.0
98253,1722.0
04476,1237.0
04479,1372.0
04538,1934.0
04548,1018.0
04553,1674.0
04558,195.0
04574,1515.0
04607,1299.0
04630,1544.0
04646,82.0
04658,1569.0
04668,1565.0
04683,84.0
04691,346.0
04732,1817.0
04739,881.0
04742,3392.0
04973,1652.0
04619,3018.0
04685,434.0
04932,1333.0
04071,4960.0
04237,185.0
04348,3069.0
04461,3012.0
04472,2197.0
04474,3689.0
04497,328.0
04541,133.0
04551,863.0
04554,916.0
04609,5329.0
04611,405.0
04622,1338.0
04643,967.0
04645,59.0
04655,1103.0
04675,219.0
04677,325.0
04680,1124.0
97484,187.0
97486,750.0
97496,7349.0
97526,34399.0
97534,679.0
97537,7632.0
97538,1558.0
97630,5319.0
97707,6388.0
97721,386.0
97730,250.0
97732,170.0
97734,2839.0
97752,36.0
97801,21243.0
97826,1070.0
97827,2298.0
97833,1125.0
97843,607.0
04855,343.0
04918,322.0
04926,44.0
04933,103.0
04940,0.0
04944,51.0
04975,132.0
04992,449.0
04257,2614.0
04985,65.0
04964,111.0
04010,1388.0
04011,20497.0
04043,11161.0
04073,16354.0
04083,4489.0
04086,8731.0
04092,17969.0
04226,211.0
04258,2588.0
04268,4964.0
04275,398.0
04287,3159.0
04349,1083.0
04353,2239.0
04843,4835.0
04860,1622.0
04864,4699.0
04901,26441.0
04928,1944.0
04938,9524.0
04953,3154.0
04955,1498.0
04982,352.0
04988,2351.0
04989,4095.0
04355,2547.0
04424,728.0
04431,44.0
04448,1540.0
98136,16090.0
98116,25234.0
98118,44686.0
98134,847.0
98174,0.0
98222,48.0
98233,14896.0
98243,472.0
98279,562.0
98280,456.0
98311,27750.0
98326,679.0
98332,17208.0
98357,1608.0
98362,23026.0
98366,32916.0
98371,20409.0
98383,20319.0
98533,514.0
28766,1114.0
28779,16965.0
28783,1747.0
28540,49890.0
28521,2480.0
28526,2601.0
28571,2593.0
28575,523.0
28578,5885.0
28585,3904.0
28589,207.0
28590,24695.0
28606,1602.0
28609,5955.0
28610,10306.0
28031,26686.0
28040,8064.0
28054,37387.0
28091,2106.0
28102,68.0
28630,20239.0
28635,4073.0
28645,46323.0
28650,11601.0
28660,2365.0
28690,8991.0
28693,1346.0
19945,6814.0
19967,1077.0
19971,12173.0
19979,660.0
19534,1890.0
19540,11651.0
19606,34713.0
19731,359.0
19802,26113.0
19930,2266.0
19931,225.0
19934,13594.0
19950,7499.0
19958,23580.0
19962,11373.0
19118,10539.0
19121,32651.0
19128,36958.0
19131,41797.0
19135,31599.0
19316,110.0
19319,773.0
19352,10764.0
19363,17149.0
19401,42047.0
19472,40.0
19505,3184.0
19003,13065.0
19010,20664.0
19012,6513.0
19014,21165.0
19033,8468.0
22959,1410.0
22980,31698.0
22039,17839.0
22060,10099.0
22124,18607.0
22134,8297.0
22304,47576.0
22310,30889.0
22315,28173.0
22432,464.0
22480,760.0
22520,6471.0
22576,1827.0
22602,29007.0
24502,46432.0
24558,6659.0
24562,499.0
24572,15893.0
24580,414.0
24581,33.0
24589,2052.0
24601,65.0
24604,496.0
24605,8924.0
24612,180.0
24631,2416.0
24634,622.0
24641,5756.0
25425,13160.0
25431,173.0
25534,318.0
25541,8914.0
25841,578.0
25696,247.0
25705,21502.0
25820,337.0
25855,247.0
25865,1214.0
25875,521.0
25878,779.0
25555,1833.0
25607,897.0
25630,908.0
25649,1340.0
25879,846.0
25880,6579.0
25908,173.0
25921,2215.0
25936,82.0
25942,291.0
25007,900.0
25008,126.0
25011,1250.0
25015,4500.0
25024,533.0
25031,974.0
25040,566.0
25047,276.0
25064,9359.0
27507,1497.0
27514,31764.0
27541,4085.0
27572,7063.0
27597,22943.0
27601,10089.0
27703,47381.0
27805,4077.0
27808,1884.0
27828,8454.0
27006,14036.0
27018,7508.0
27299,5388.0
27312,20009.0
27320,38807.0
27608,11361.0
